web-scraper-order,web-scraper-start-url,patent_link,patent_link-href,patent_date,patent_abstract,patent_number,patent_assignee,referenced_by_link,referenced_by_link-href,citator_link,citator_link-href,pagination,pagination-href,citator_patent_number,citator_date
1519573935-425,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Polylactic acid microspheres and process for producing the same,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=614&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1991,"Polylactic acid microspheres having an average particle diameter of about
     0.1 to 10 .mu.m which are produced from solution containing a
     physiologically active substance by the solvent-evaporation drying
     process. The microspheres are produced by emulsifying the solution in a
     non-solvent by the aid of ultrasonic wave. The microspheres produce a
     sustained release effect of the physiologically active substance.","4,994,281","Sanraku Incorporated
 (Tokyo, 
JP)


Biomaterials Universe Incorporated
 (Kyoto, 
JP)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/4994281,Implantable polymeric device for sustained release of dopamine agonist,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=4&f=G&l=50&d=PALL&S1=4994281.UREF.&OS=ref/4994281&RS=REF/4994281,,,"9,278,163",2016
1519573939-426,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Polylactic acid microspheres and process for producing the same,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=614&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1991,"Polylactic acid microspheres having an average particle diameter of about
     0.1 to 10 .mu.m which are produced from solution containing a
     physiologically active substance by the solvent-evaporation drying
     process. The microspheres are produced by emulsifying the solution in a
     non-solvent by the aid of ultrasonic wave. The microspheres produce a
     sustained release effect of the physiologically active substance.","4,994,281","Sanraku Incorporated
 (Tokyo, 
JP)


Biomaterials Universe Incorporated
 (Kyoto, 
JP)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/4994281,Coated particles for sustained-release pharmaceutical administration,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=3&f=G&l=50&d=PALL&S1=4994281.UREF.&OS=ref/4994281&RS=REF/4994281,,,"9,492,388",2016
1519573943-427,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Polylactic acid microspheres and process for producing the same,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=614&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1991,"Polylactic acid microspheres having an average particle diameter of about
     0.1 to 10 .mu.m which are produced from solution containing a
     physiologically active substance by the solvent-evaporation drying
     process. The microspheres are produced by emulsifying the solution in a
     non-solvent by the aid of ultrasonic wave. The microspheres produce a
     sustained release effect of the physiologically active substance.","4,994,281","Sanraku Incorporated
 (Tokyo, 
JP)


Biomaterials Universe Incorporated
 (Kyoto, 
JP)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/4994281,Dose selection of adjuvanted synthetic nanocarriers,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=2&f=G&l=50&d=PALL&S1=4994281.UREF.&OS=ref/4994281&RS=REF/4994281,,,"9,764,031",2017
1519573947-428,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Polylactic acid microspheres and process for producing the same,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=614&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1991,"Polylactic acid microspheres having an average particle diameter of about
     0.1 to 10 .mu.m which are produced from solution containing a
     physiologically active substance by the solvent-evaporation drying
     process. The microspheres are produced by emulsifying the solution in a
     non-solvent by the aid of ultrasonic wave. The microspheres produce a
     sustained release effect of the physiologically active substance.","4,994,281","Sanraku Incorporated
 (Tokyo, 
JP)


Biomaterials Universe Incorporated
 (Kyoto, 
JP)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/4994281,Immunomodulatory agent-polymeric compounds,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=1&f=G&l=50&d=PALL&S1=4994281.UREF.&OS=ref/4994281&RS=REF/4994281,,,"9,884,112",2018
1519573960-429,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Polylactic acid fiber,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=613&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1991,"A polylactic acid fiber comprises a blend of poly-L-lactic acid and
     poly-D-lactic acid and is improved by spinning and then drawing.","5,010,145","Daicel Chemical Industries, Ltd.
 (Sakai, 
JP)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5010145,Surgical cable crimp,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=27&f=G&l=50&d=PALL&S1=5010145.UREF.&OS=ref/5010145&RS=REF/5010145,,,"5,476,465",1995
1519573964-430,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Polylactic acid fiber,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=613&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1991,"A polylactic acid fiber comprises a blend of poly-L-lactic acid and
     poly-D-lactic acid and is improved by spinning and then drawing.","5,010,145","Daicel Chemical Industries, Ltd.
 (Sakai, 
JP)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5010145,Method for producing polylactic acid,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=26&f=G&l=50&d=PALL&S1=5010145.UREF.&OS=ref/5010145&RS=REF/5010145,,,"5,508,378",1996
1519573966-431,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Polylactic acid fiber,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=613&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1991,"A polylactic acid fiber comprises a blend of poly-L-lactic acid and
     poly-D-lactic acid and is improved by spinning and then drawing.","5,010,145","Daicel Chemical Industries, Ltd.
 (Sakai, 
JP)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5010145,"Nonwoven based on polymers derived from lactic acid, process for
     manufacture and use of such a nonwoven",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=25&f=G&l=50&d=PALL&S1=5010145.UREF.&OS=ref/5010145&RS=REF/5010145,,,"5,985,776",1999
1519573970-432,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Polylactic acid fiber,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=613&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1991,"A polylactic acid fiber comprises a blend of poly-L-lactic acid and
     poly-D-lactic acid and is improved by spinning and then drawing.","5,010,145","Daicel Chemical Industries, Ltd.
 (Sakai, 
JP)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5010145,Method for manufacturing and treating textiles,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=24&f=G&l=50&d=PALL&S1=5010145.UREF.&OS=ref/5010145&RS=REF/5010145,,,"6,120,558",2000
1519573975-433,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Polylactic acid fiber,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=613&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1991,"A polylactic acid fiber comprises a blend of poly-L-lactic acid and
     poly-D-lactic acid and is improved by spinning and then drawing.","5,010,145","Daicel Chemical Industries, Ltd.
 (Sakai, 
JP)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5010145,Process for hot stretching braided ligatures,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=23&f=G&l=50&d=PALL&S1=5010145.UREF.&OS=ref/5010145&RS=REF/5010145,,,"6,264,674",2001
1519573980-434,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Polylactic acid fiber,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=613&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1991,"A polylactic acid fiber comprises a blend of poly-L-lactic acid and
     poly-D-lactic acid and is improved by spinning and then drawing.","5,010,145","Daicel Chemical Industries, Ltd.
 (Sakai, 
JP)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5010145,"Melt-stable lactide polymer nonwoven fabric and process for manufacture
     thereof",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=22&f=G&l=50&d=PALL&S1=5010145.UREF.&OS=ref/5010145&RS=REF/5010145,,,"6,355,772",2002
1519573985-435,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Polylactic acid fiber,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=613&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1991,"A polylactic acid fiber comprises a blend of poly-L-lactic acid and
     poly-D-lactic acid and is improved by spinning and then drawing.","5,010,145","Daicel Chemical Industries, Ltd.
 (Sakai, 
JP)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5010145,Heat bondable biodegradable fiber,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=21&f=G&l=50&d=PALL&S1=5010145.UREF.&OS=ref/5010145&RS=REF/5010145,,,"6,441,267",2002
1519573993-436,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Polylactic acid fiber,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=613&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1991,"A polylactic acid fiber comprises a blend of poly-L-lactic acid and
     poly-D-lactic acid and is improved by spinning and then drawing.","5,010,145","Daicel Chemical Industries, Ltd.
 (Sakai, 
JP)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5010145,"Degradable polymer fibers; preparation product; and, methods of use",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=20&f=G&l=50&d=PALL&S1=5010145.UREF.&OS=ref/5010145&RS=REF/5010145,,,"6,506,873",2003
1519574007-437,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Polylactic acid fiber,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=613&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1991,"A polylactic acid fiber comprises a blend of poly-L-lactic acid and
     poly-D-lactic acid and is improved by spinning and then drawing.","5,010,145","Daicel Chemical Industries, Ltd.
 (Sakai, 
JP)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5010145,Heat bondable biodegradable fibers with enhanced adhesion,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=19&f=G&l=50&d=PALL&S1=5010145.UREF.&OS=ref/5010145&RS=REF/5010145,,,"6,509,092",2003
1519574015-438,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Polylactic acid fiber,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=613&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1991,"A polylactic acid fiber comprises a blend of poly-L-lactic acid and
     poly-D-lactic acid and is improved by spinning and then drawing.","5,010,145","Daicel Chemical Industries, Ltd.
 (Sakai, 
JP)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5010145,Poly(lactic acid) fiber,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=18&f=G&l=50&d=PALL&S1=5010145.UREF.&OS=ref/5010145&RS=REF/5010145,,,"6,761,970",2004
1519574019-439,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Polylactic acid fiber,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=613&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1991,"A polylactic acid fiber comprises a blend of poly-L-lactic acid and
     poly-D-lactic acid and is improved by spinning and then drawing.","5,010,145","Daicel Chemical Industries, Ltd.
 (Sakai, 
JP)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5010145,Fibers and webs capable of high speed solid state deformation,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=17&f=G&l=50&d=PALL&S1=5010145.UREF.&OS=ref/5010145&RS=REF/5010145,,,"6,770,356",2004
1519574023-440,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Polylactic acid fiber,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=613&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1991,"A polylactic acid fiber comprises a blend of poly-L-lactic acid and
     poly-D-lactic acid and is improved by spinning and then drawing.","5,010,145","Daicel Chemical Industries, Ltd.
 (Sakai, 
JP)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5010145,Splittable multicomponent polyester fibers,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=16&f=G&l=50&d=PALL&S1=5010145.UREF.&OS=ref/5010145&RS=REF/5010145,,,"6,780,357",2004
1519574027-441,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Polylactic acid fiber,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=613&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1991,"A polylactic acid fiber comprises a blend of poly-L-lactic acid and
     poly-D-lactic acid and is improved by spinning and then drawing.","5,010,145","Daicel Chemical Industries, Ltd.
 (Sakai, 
JP)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5010145,Fibers formed of a biodegradable polymer and having a low friction surface,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=15&f=G&l=50&d=PALL&S1=5010145.UREF.&OS=ref/5010145&RS=REF/5010145,,,"7,056,580",2006
1519574031-442,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,Polylactic acid fiber,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=613&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1991,"A polylactic acid fiber comprises a blend of poly-L-lactic acid and
     poly-D-lactic acid and is improved by spinning and then drawing.","5,010,145","Daicel Chemical Industries, Ltd.
 (Sakai, 
JP)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5010145,Socket and prosthesis for joint replacement,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=14&f=G&l=50&d=PALL&S1=5010145.UREF.&OS=ref/5010145&RS=REF/5010145,,,"7,909,882",2011
