Label;Id;patent_title;link;data;assignee;abstract
4,645,503;282;Moldable bone-implant material;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=616&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22;1987;Orthomatrix Inc.;"A moldable bone-implant material containing between about 65%-95% hard
     filler particles and a binder composed of between about 35%-5% of a
     biocompatible, biodegradable, thermoplastic polymer which has fluidic flow
     properties at or below about 60.degree. C. One preferred binder is
     polylactic acid having a molecular weight between about 400 and 5,000
     daltons, and a preferred hard filler is hydroxylapatite. In use, the
     material is warmed to a temperature which allows molding, and the bone
     site is filled with the moldable material, which then forms a
     contour-fitting, semi-rigid implant. The implant retains its contour fit
     and acquires a rigid final state as the binder in the implant is gradually
     biodegraded and replaced through tissue ingrowth from the surrounding bone
     site."
4,797,468;283;Preparation of polylactic acid and copolymers of lactic acids;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=615&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22;1989;Akzo N.V.;"The invention relates to a method for preparing high molecular polylactic
     acid or copolymers of lactic acids using lactide that is purified by
     extraction with water."
5,041,529;284;Preparation process for bioabsorbable polyester;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=100&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1991;;
5,076,983;285;Polyhydroxy acid films;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=99&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1991;;
5,089,632;286;Process for preparing cyclic esters using a fluorocarbon;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=98&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1992;;
5,091,544;287;Process for rapid conversion of oligomers to cyclic esters;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=97&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1992;;
5,117,008;288;Solvent scrubbing recovery of lactide and other dimeric cyclic esters;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=96&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1992;;
5,136,057;289;High yield recycle process for lactide;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=95&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1992;;
5,142,023;290;"Continuous process for manufacture of lactide polymers with controlled
     optical purity";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=94&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1992;;
5,149,833;291;Process for preparing D,L-Lactide;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=93&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1992;;
5,229,528;292;Rapid depolymerization of polyhydroxy acids;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=91&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1993;;
5,236,560;293;Solventless dimeric cyclic ester distillation process;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=90&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1993;;
5,247,058;294;"Continuous process for manufacture of lactide polymers with controlled
     optical purity";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=89&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1993;;
5,247,059;295;"Continuous process for the manufacture of a purified lactide from esters
     of lactic acid";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=88&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1993;;
5,258,488;296;"Continuous process for manufacture of lactide polymers with controlled
     optical purity";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=87&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1993;;
5,264,614;297;Recovery of polyhydroxy acids;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=86&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1993;;
5,264,617;298;Preparation of alkyl esters by depolymerization;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=85&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1993;;
5,264,626;299;Rapid depolymerization of polyhydroxy acids;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=84&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1993;;
5,268,507;300;Preparation of amide derivatives of hydroxy acids;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=83&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1993;;
5,274,073;301;Continuous process for manufacture of a purified lactide;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=82&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1993;;
5,274,127;302;Lactide production from dehydration of aqueous lactic acid feed;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=81&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1993;;
5,278,256;303;Rapidly degradable poly (hydroxyacid) compositions;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=80&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1994;;
5,319,107;304;Method to produce cyclic esters;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=79&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1994;;
5,332,839;305;Catalytic production of lactide directly from lactic acid;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=78&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1994;;
5,338,822;306;"Melt-stable lactide polymer composition and process for manufacture
     thereof";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=77&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1994;;
5,357,035;307;"Continuous process for manufacture of lactide polymers with purification
     by distillation";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=76&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1994;;
5,420,304;308;Method to produce cyclic esters;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=75&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1995;;
5,424,346;309;Biodegradable replacement of crystal polystyrene;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=74&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1995;;
5,475,080;310;"Paper having a melt-stable lactide polymer coating and process for
     manufacture thereof";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=73&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1995;;
5,484,881;311;"Melt-stable amorphous lactide polymer film and process for manufacturing
     thereof";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=72&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1996;;
5,525,706;312;"Melt-stable lactide polymer nonwoven fabric and process for manufacture
     thereof";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=71&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1996;;
5,536,807;313;"Melt-stable semi-crystalline lactide polymer film and process for
     manufacture thereof";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=70&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1996;;
5,539,081;314;"Melt-stable lactide polymer composition and process for manufacture
     thereof";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=69&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1996;;
5,543,494;315;Process for the production of poly(lactic acid);http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=68&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1996;;
5,545,681;316;pH-Modified polymer compositions with enhanced biodegradability;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=67&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1996;;
5,556,895;317;Degradable polydioxaneone-based materials;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=66&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1996;;
5,585,191;318;"Melt-stable amorphous lactide polymer film and process for manufacture
     thereof";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=65&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1996;;
5,631,066;319;Process for making metalized films and films produced therefrom;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=64&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1997;;
5,639,466;320;Method for packaging foodstuffs;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=63&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1997;;
5,665,474;321;"Paper having a melt-stable lactide polymer coating and process for
     manufacture thereof";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=62&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1997;;
5,675,021;322;Method to produce and purify cyclic esters;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=61&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1997;;
5,686,630;323;Purifying cyclic esters by aqueous solvent extraction;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=60&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1997;;
5,750,732;324;Method to produce cyclic esters;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=59&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1998;;
5,763,564;325;"Melt-stable lactide polymer composition and process for manufacture
     thereof";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=58&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1998;;
5,773,562;326;"Melt-stable semi-crystalline lactide polymer film and process for
     manufacture thereof";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=56&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1998;;
5,798,436;327;"Melt-stable amorphous lactide polymer film and process for manufacture
     thereof";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=55&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1998;;
5,807,973;328;"Melt-stable lactide polymer nonwoven fabric and process for manufacture
     thereof";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=53&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1998;;
5,852,166;329;"Paper having a melt-stable lactide polymer coating and process for
     manufacture thereof";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=52&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1998;;
5,856,523;330;"Purifying cyclic esters by aqueous solvent extraction and further
     purification";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=51&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1999;;
5,900,491;331;Preparation process and purification process of cyclic ester;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=50&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1999;;
5,981,694;332;"Melt-stable lactide polymer composition and process for manufacture
     thereof";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=49&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1999;;
6,005,067;333;"Continuous process for manufacture of lactide polymers with controlled
     optical purity";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=48&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1999;;
6,005,068;334;"Melt-stable amorphous lactide polymer film and process for manufacture
     thereof";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=47&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;1999;;
6,025,458;335;Degradable polydioxaneone-based materials;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=46&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2000;;
6,093,791;336;"Melt-stable semi-crystalline lactide polymer film and process for
     manufacture thereof";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=45&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2000;;
6,111,060;337;"Melt-stable lactide polymer nonwoven fabric and process for manufacture
     thereof";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=44&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2000;;
6,121,410;338;"Melt-stable semi-crystalline lactide polymer film and process for
     manufacture thereof";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=43&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2000;;
6,143,863;339;"Melt-stable lactide polymer composition and process for manufacture
     thereof";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=42&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2000;;
6,207,792;340;"Melt-stable amorphous lactide polymer film and process for manufacture
     thereof";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=41&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2001;;
6,277,951;341;"Continuous process for manufacture of lactide polymers with controlled
     optical purity";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=40&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2001;;
6,310,218;342;Melt crystallization purification of lactides;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=39&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2001;;
6,323,307;343;Degradation control of environmentally degradable disposable materials;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=38&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2001;;
6,326,458;344;Continuous process for the manufacture of lactide and lactide polymers;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=37&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2001;;
6,355,772;345;"Melt-stable lactide polymer nonwoven fabric and process for manufacture
     thereof";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=36&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2002;;
6,362,308;346;"Acid end group poly(d,l-lactide-co-glycolide) copolymers high glycolide
     content";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=35&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2002;;
6,703,477;347;"Acid end group poly(D,L-lactide-co-glycolide) copolymers with high
     glycolide content";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=34&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2004;;
7,074,883;348;"Acid end group poly(D,L-lactide-co-glycolide) copolymers with high
     glycolide content";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=33&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2006;;
7,998,888;349;Thermoplastic starch for use in melt-extruded substrates;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=32&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2011;;
8,147,965;350;Water-sensitive film containing thermoplastic polyurethane;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=31&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2012;;
8,188,185;351;Biodegradable packaging film;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=30&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2012;;
8,227,658;352;Film formed from a blend of biodegradable aliphatic-aromatic copolyesters;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=29&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2012;;
8,268,738;353;Polylactic acid fibers;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=28&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2012;;
8,268,913;354;Polymeric blends and methods of using same;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=27&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2012;;
8,283,006;355;Injection molding material containing starch and plant protein;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=26&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2012;;
8,329,601;356;Biodegradable and renewable film;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=25&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2012;;
8,334,327;357;Highly breathable biodegradable films;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=24&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2012;;
8,338,508;358;Water-sensitive film containing an olefinic elastomer;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=23&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2012;;
8,445,110;359;Water-sensitive film containing thermoplastic polyurethanes;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=22&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2013;;
8,461,262;360;Polylactic acid fibers;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=21&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2013;;
8,518,311;361;Multicomponent biodegradable filaments and nonwoven webs formed therefrom;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=20&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2013;;
8,545,971;362;"Polymeric compositions comprising polylactic acid and methods of making
     and using same";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=19&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2013;;
8,609,808;363;Biodegradable aliphatic polyester for use in nonwoven webs;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=18&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2013;;
8,637,130;364;Molded parts containing a polylactic acid composition;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=17&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2014;;
8,710,172;365;Biodegradable aliphatic-aromatic copolyester for use in nonwoven webs;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=16&f=G&l=50&d=PALL&S1=4797468.UREF.&OS=ref/4797468&RS=REF/4797468;2014;;
